dataset,meta-estimator,outcome_model,params_outcome_model,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,ate_mean_abs_error,ate_bias,ate_abs_bias,ate_squared_bias,ate_variance,ate_std_error,ate_mse,ate_rmse,mean_ite_bias,mean_ite_abs_bias,mean_ite_squared_bias,mean_ite_variance,mean_ite_std_error,mean_ite_mse,mean_ite_rmse,mean_pehe_squared,mean_pehe,std_of_ite_bias,std_of_ite_abs_bias,std_of_ite_squared_bias,std_of_ite_variance,std_of_ite_std_error,std_of_ite_mse,std_of_ite_rmse,std_of_pehe_squared,std_of_pehe,time,param_alpha,param_C,param_svm__C,param_n_neighbors,param_max_depth,prop_score_model,params_prop_score_model,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,mean_test_f1,std_test_f1,rank_test_f1,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
lalonde_psid,standardization,KernelRidge,{'alpha': 1.0},-72837.03,15405.57,5.6,-6805.85,401.47,6.4,-5063.17,258.17,6.2,-99547948.34,18947386.24,5.6,-9922.16,946.77,5.8,0.59,0.06,5.6,14074.71,14074.71,14074.71,198097361.43,2471376.23,1572.06,200568737.66,14162.23,14203.88,14860.26,352475739.51,2471376.24,1572.06,354947115.75,15069.02,354947115.75,18800.35,12277.04,11473.82,537690928.35,152.3,0.05,537690947.23,11308.04,47983366.21,1222.21,0.11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,KernelRidge,{'alpha': 10.0},-72856.69,15404.81,4.8,-6800.51,400.47,5.0,-5050.81,260.85,4.4,-99465503.95,18980605.12,4.2,-9917.89,948.71,4.2,0.59,0.06,4.2,13976.16,13976.16,13976.16,195333123.78,1989512.33,1410.5,197322636.1,14047.16,14105.33,14790.03,349686082.83,1989512.33,1410.5,351675595.16,14962.82,351675595.16,18721.24,12277.04,11442.94,535546002.05,13.25,0.0,535546000.84,11304.41,42475003.24,1091.17,0.12,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,KernelRidge,{'alpha': 100.0},-72894.51,15412.64,4.2,-6785.87,400.7,3.6,-5053.18,265.16,4.2,-99262758.42,19148755.29,3.6,-9907.02,957.5,3.0,0.59,0.06,3.2,13547.2,13547.2,13547.2,183526594.26,478788.56,691.95,184005382.82,13564.86,13676.37,14490.41,337768723.39,478788.56,691.95,338247511.95,14538.98,338247511.95,18384.09,12277.04,11304.72,526235942.78,0.65,0.0,526235942.84,11263.46,19575665.14,522.31,0.13,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,KernelRidge,{'alpha': 1000.0},-72908.19,15408.16,4.0,-6778.6,402.8,3.0,-5052.71,249.61,4.0,-99180485.87,19308874.95,2.6,-9902.17,965.65,2.6,0.59,0.06,2.6,13198.06,13198.06,13198.06,174188873.32,12987.89,113.96,174201861.22,13198.56,13327.23,14253.63,328340806.21,12987.89,113.96,328353794.11,14255.2,328353794.11,18120.34,12277.04,11188.16,518693047.99,0.01,0.0,518693047.99,11186.73,3055119.13,84.04,0.12,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,KernelRidge,{'alpha': 10000.0},-72935.85,15430.05,4.4,-6772.27,404.07,2.2,-5039.25,279.56,4.4,-99213016.01,19428524.27,2.8,-9903.18,971.71,2.8,0.59,0.06,2.8,13133.52,13133.52,13133.52,172489440.36,151.5,12.31,172489591.86,13133.53,13262.69,14210.22,326624699.94,151.5,12.31,326624851.44,14210.23,326624851.44,18072.76,12277.04,11166.67,517302214.01,0.0,0.0,517302214.01,11166.65,326685.89,9.04,0.13,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,KernelRidge,{'alpha': 100000.0},-73187.41,15489.7,7.0,-6757.57,412.88,1.2,-4992.93,301.81,1.6,-99588334.18,19757188.24,6.0,-9920.27,986.83,5.8,0.59,0.06,5.8,13125.9,13125.9,13125.9,172289120.5,1.72,1.31,172289122.21,13125.9,13255.07,14205.08,326422409.32,1.72,1.31,326422411.04,14205.08,326422411.04,18067.16,12277.04,11164.14,517137893.24,0.0,0.0,517137893.24,11164.14,34739.93,0.96,0.12,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 0.0001},-73156.69,11164.88,6.6,-12109.56,294.44,10.0,-10484.82,583.83,10.0,-241163062.19,14294567.23,10.0,-15520.71,459.83,10.0,-0.0,0.0,10.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 0.001},-73156.7,11164.86,6.4,-12109.46,294.44,9.0,-10484.72,583.84,9.0,-241160172.71,14294598.4,9.0,-15520.61,459.84,9.0,-0.0,0.0,9.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 0.01},-73156.74,11164.68,6.2,-12108.51,294.46,8.0,-10483.69,584.02,8.0,-241131319.89,14294921.24,8.0,-15519.68,459.87,8.0,-0.0,0.0,8.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.15,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 0.1},-73158.28,11163.63,6.8,-12098.98,294.58,7.0,-10472.46,585.75,7.0,-240844221.9,14297815.3,7.0,-15510.42,460.24,7.0,-0.0,0.0,7.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.16,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 1.0},-73158.94,11160.55,5.0,-12005.49,294.69,6.0,-10379.56,579.72,6.0,-238020900.2,14302410.7,6.0,-15419.04,463.04,6.0,0.01,0.0,6.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.36,0.0,0.0,326386104.36,14204.16,326386104.36,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.14,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 10.0},-73119.02,11074.97,4.2,-11142.64,292.4,5.0,-9414.11,503.54,5.0,-212758924.92,14155720.86,5.0,-14575.92,483.96,5.0,0.11,0.01,5.0,13124.53,13124.53,13124.53,172253169.34,0.0,0.0,172253169.34,13124.53,13253.7,14204.16,326386104.32,0.0,0.0,326386104.32,14204.16,326386104.32,18066.16,12277.04,11163.68,517108394.31,0.0,0.0,517108394.31,11163.68,0.0,0.0,0.15,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 100.0},-73780.49,11734.12,4.8,-8115.61,305.23,4.0,-6569.97,493.45,4.0,-136157047.89,15833019.59,4.0,-11644.02,675.05,4.0,0.43,0.04,4.0,13124.53,13124.53,13124.53,172253169.32,0.0,0.0,172253169.32,13124.53,13253.7,14204.16,326386104.18,0.0,0.0,326386104.18,14204.16,326386104.18,18066.16,12277.04,11163.68,517108394.16,0.0,0.0,517108394.16,11163.68,0.01,0.0,0.17,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 1000.0},-73747.83,13945.32,4.4,-6990.96,393.44,3.0,-5136.5,233.99,2.4,-108015218.42,19395744.32,3.0,-10342.18,930.56,3.0,0.55,0.06,3.0,13124.53,13124.53,13124.53,172253169.76,0.0,0.0,172253169.76,13124.53,13253.7,14204.16,326386104.33,0.0,0.0,326386104.33,14204.16,326386104.33,18066.16,12277.04,11163.68,517108393.98,0.0,0.0,517108393.98,11163.68,0.18,0.0,0.15,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 10000.0},-73757.15,15762.46,4.8,-6755.19,437.14,2.0,-5043.88,298.78,2.0,-102514199.16,20305504.45,1.6,-10068.59,996.45,1.8,0.58,0.07,1.6,13124.53,13124.53,13124.53,172253174.2,0.0,0.0,172253174.2,13124.53,13253.7,14204.16,326386106.02,0.0,0.0,326386106.02,14204.16,326386106.02,18066.16,12277.04,11163.68,517108393.69,0.0,0.0,517108393.69,11163.68,1.52,0.0,0.15,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_rbf,{'C': 100000.0},-74041.73,16006.46,5.8,-6740.03,435.04,1.0,-5014.73,311.34,1.6,-102312937.5,20369255.9,1.4,-10058.13,998.83,1.2,0.58,0.07,1.4,13124.53,13124.53,13124.53,172253217.39,0.0,0.0,172253217.39,13124.53,13253.7,14204.16,326386120.81,0.0,0.0,326386120.81,14204.16,326386120.81,18066.16,12277.04,11163.69,517108390.78,0.0,0.0,517108390.78,11163.69,16.97,0.0,0.16,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 0.0001},-73156.69,11164.88,1.6,-12109.57,294.44,7.0,-10484.83,583.83,6.4,-241163274.85,14294567.88,7.0,-15520.71,459.83,7.0,-0.0,0.0,7.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.15,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 0.001},-73156.71,11164.87,2.2,-12109.53,294.44,6.0,-10484.81,583.83,5.8,-241162298.03,14294604.49,6.0,-15520.68,459.83,6.0,-0.0,0.0,6.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 0.01},-73156.91,11164.77,2.8,-12109.19,294.45,5.0,-10484.59,583.83,5.2,-241152538.94,14294973.02,5.0,-15520.37,459.86,5.0,-0.0,0.0,5.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.14,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 0.1},-73159.63,11164.57,4.2,-12105.74,294.48,4.0,-10481.36,583.6,3.8,-241055312.22,14298657.52,4.0,-15517.23,460.07,4.0,-0.0,0.0,4.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.37,0.0,0.0,326386104.37,14204.16,326386104.37,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.14,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 1.0},-73182.65,11159.14,5.4,-12071.47,294.81,3.0,-10462.04,578.03,3.8,-240089093.35,14333730.51,3.0,-15486.01,462.14,3.0,0.0,0.0,3.0,13124.53,13124.53,13124.53,172253169.35,0.0,0.0,172253169.35,13124.53,13253.7,14204.16,326386104.36,0.0,0.0,326386104.36,14204.16,326386104.36,18066.16,12277.04,11163.68,517108394.35,0.0,0.0,517108394.35,11163.68,0.0,0.0,0.14,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 10.0},-73392.14,11090.73,4.8,-11739.8,297.21,2.0,-10105.64,536.19,2.0,-231040072.88,14609488.48,2.0,-15190.52,480.17,2.0,0.04,0.01,2.0,13124.53,13124.53,13124.53,172253169.33,0.0,0.0,172253169.33,13124.53,13253.7,14204.16,326386104.35,0.0,0.0,326386104.35,14204.16,326386104.35,18066.16,12277.04,11163.68,517108394.34,0.0,0.0,517108394.34,11163.68,0.0,0.0,0.13,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 100.0},-75202.05,10512.1,7.0,-10347.73,347.1,1.0,-7327.74,520.94,1.0,-207474989.84,16750798.64,1.0,-14390.44,582.05,1.0,0.14,0.02,1.0,13124.53,13124.53,13124.53,172253169.3,0.0,0.0,172253169.3,13124.53,13253.7,14204.16,326386104.32,0.0,0.0,326386104.32,14204.16,326386104.32,18066.16,12277.04,11163.68,517108394.33,0.0,0.0,517108394.33,11163.68,0.02,0.0,0.22,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 1000.0},-203026.19,13565.05,8.0,-36088.07,982.25,8.0,-28817.47,1101.26,8.0,-2307403945.85,64860379.5,8.0,-48028.58,678.03,8.0,-8.65,0.46,8.0,13124.53,13124.53,13124.53,172253170.8,0.0,0.0,172253170.8,13124.53,13253.7,14204.16,326386105.88,0.0,0.0,326386105.88,14204.16,326386105.88,18066.16,12277.04,11163.68,517108395.68,0.0,0.0,517108395.68,11163.68,0.17,0.0,0.16,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 10000.0},-1601710.08,61998.1,9.0,-317952.3,9131.35,9.0,-284571.37,9839.15,9.0,-170540347890.1,5315555996.12,9.0,-412914.38,6460.95,9.0,-712.59,42.47,9.0,13124.53,13124.53,13124.53,172253184.4,0.0,0.0,172253184.4,13124.53,13253.7,14204.16,326386120.08,0.0,0.0,326386120.08,14204.16,326386120.08,18066.16,12277.04,11163.69,517108408.13,0.0,0.0,517108408.13,11163.69,1.69,0.0,0.15,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,SVM_sigmoid,{'C': 100000.0},-15496293.73,539357.17,10.0,-3135052.71,91435.72,10.0,-2782325.21,98311.31,10.0,-16490250611827.73,557251091062.64,10.0,-4060231.07,68831.77,10.0,-69004.48,4300.95,10.0,13124.52,13124.52,13124.52,172253143.63,0.0,0.01,172253143.63,13124.52,13253.7,14204.16,326386078.01,0.0,0.01,326386078.01,14204.16,326386078.01,18066.16,12277.04,11163.68,517108372.36,0.0,0.0,517108372.36,11163.68,155.82,0.0,0.16,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 0.0001},-74731.72,15675.6,2.8,-6778.71,448.89,1.0,-5128.66,299.43,1.0,-103586720.73,20952750.9,1.2,-10114.93,1027.1,1.2,0.57,0.07,1.2,13124.53,13124.53,13124.53,172253216.08,0.0,0.0,172253216.08,13124.53,13253.7,14204.16,326386151.55,0.0,0.0,326386151.55,14204.16,326386151.55,18066.16,12277.04,11163.69,517108432.69,0.0,0.0,517108432.69,11163.69,27.31,0.0,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 0.001},-74651.87,15681.66,2.6,-6835.99,448.91,2.0,-5242.89,335.25,2.0,-104486435.5,21031051.57,1.8,-10160.88,1031.5,1.8,0.57,0.07,1.8,13124.54,13124.54,13124.54,172253619.01,0.0,0.01,172253619.01,13124.54,13253.71,14204.17,326386558.45,0.0,0.01,326386558.45,14204.17,326386558.45,18066.17,12277.04,11163.69,517108763.33,0.0,0.0,517108763.33,11163.69,263.24,0.01,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 0.01},-75446.68,15782.78,4.4,-7633.58,968.13,3.0,-5865.18,777.66,3.0,-124941707.14,32134201.3,3.2,-11047.14,1382.12,3.2,0.48,0.12,3.2,13124.69,13124.69,13124.69,172257486.13,0.01,0.1,172257486.14,13124.69,13253.86,14204.27,326390463.63,0.01,0.1,326390463.64,14204.27,326390463.64,18066.28,12277.04,11163.74,517111936.52,0.0,0.0,517111936.52,11163.74,2631.5,0.07,0.08,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 0.1},-84673.86,19248.41,6.2,-11317.55,4924.47,4.8,-9497.07,4871.63,5.2,-273434320.87,217088930.92,5.0,-15318.03,5802.1,4.8,-0.16,0.94,5.0,13126.52,13126.52,13126.52,172305473.06,0.88,0.94,172305473.94,13126.52,13255.69,14205.5,326438922.8,0.88,0.94,326438923.69,14205.5,326438923.69,18067.62,12277.04,11164.35,517151310.1,0.0,0.0,517151310.1,11164.35,24937.64,0.69,0.08,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 1.0},-82761.26,25160.18,5.6,-11425.28,6714.2,6.0,-9949.7,6704.38,6.0,-333360655.7,405832929.41,6.2,-15314.26,8105.59,5.8,-0.34,1.6,6.2,13142.27,13142.27,13142.27,172719299.79,32.02,5.66,172719331.81,13142.27,13271.44,14216.1,326856819.33,32.02,5.66,326856851.35,14216.1,326856851.35,18079.18,12277.04,11169.57,517490667.52,0.0,0.0,517490667.52,11169.57,150201.1,4.15,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 10.0},-82539.91,22293.89,4.4,-13170.23,5026.02,7.4,-11231.68,4925.01,7.4,-347535181.41,224733461.11,7.0,-17431.58,5976.5,7.2,-0.46,0.95,7.0,13272.03,13272.03,13272.03,176146800.18,2678.44,51.75,176149478.62,13272.13,13401.2,14303.49,330317841.9,2678.44,51.75,330320520.34,14303.85,330320520.34,18174.68,12277.04,11212.85,520288415.08,0.0,0.0,520288415.08,11212.51,1386068.15,38.15,0.11,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 100.0},-103384.46,65771.27,5.6,-16085.94,13604.09,7.4,-13881.6,12665.91,7.0,-1165896548.92,1959993106.12,6.8,-21121.33,16717.83,7.2,-3.87,8.15,6.8,14281.74,14281.74,14281.74,203968192.19,248724.4,498.72,204216916.58,14290.45,14410.91,15008.46,358400084.41,248724.4,498.72,358648808.81,15035.45,358648808.81,18934.24,12277.04,11538.9,542205350.56,0.0,0.0,542205350.56,11514.51,14291339.46,378.59,0.09,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 1000.0},-176481.56,206160.95,7.8,-30705.45,40299.77,7.2,-27938.68,38168.64,7.6,-13993031140.8,27508955590.41,8.4,-40674.32,52523.37,7.8,-57.03,114.1,8.4,16440.97,16440.97,16440.97,270305654.27,2460688.15,1568.66,272766342.41,16515.64,16570.15,16699.38,425295365.27,2460688.15,1568.66,427756053.42,16916.82,427756053.42,20644.05,12277.04,12100.67,589838544.46,0.0,0.0,589838544.46,11898.62,51802650.13,1256.63,0.08,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 10000.0},-90922.62,25366.16,7.0,-15635.29,6516.56,7.8,-13279.11,6288.19,7.4,-507288275.52,413862934.33,7.6,-20336.6,7842.79,7.4,-1.14,1.81,7.6,15752.12,15752.12,15752.12,248129205.65,777306.76,881.65,248906512.41,15776.77,15881.29,16120.55,402940956.32,777306.76,881.65,403718263.07,16207.64,403718263.07,20080.58,12277.04,11961.14,574539717.14,0.0,0.0,574539717.14,11875.63,28222623.48,699.1,0.08,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,LinearSVM,{'C': 100000.0},-102320.91,31170.8,8.6,-15467.78,6547.31,8.4,-12889.77,6146.79,8.4,-512848204.58,439687245.03,7.8,-20536.93,8181.76,8.6,-1.17,1.91,7.8,14652.74,14652.74,14652.74,214702922.25,1981171.54,1407.54,216684093.79,14720.19,14781.92,15277.19,369230659.42,1981171.54,1407.54,371211830.97,15454.39,371211830.97,19235.43,12277.04,11654.96,550319664.56,0.0,0.0,550319664.56,11505.37,43534376.66,1100.07,0.09,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 0.0001},-73156.69,11164.88,5.8,-12109.57,294.44,10.0,-10484.83,583.83,10.0,-241163262.91,14294563.91,10.0,-15520.71,459.83,10.0,-0.0,0.0,10.0,13124.52,13124.52,13124.52,172253040.57,0.0,0.0,172253040.57,13124.52,13253.69,14204.16,326385857.73,0.0,0.0,326385857.73,14204.16,326385857.73,18066.15,12277.03,11163.68,517108171.67,0.0,0.0,517108171.67,11163.68,13.35,0.0,0.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 0.001},-73156.69,11164.86,5.6,-12109.53,294.44,9.0,-10484.78,583.83,9.0,-241162178.59,14294564.77,9.0,-15520.68,459.83,9.0,-0.0,0.0,9.0,13124.48,13124.48,13124.48,172251881.52,0.0,0.0,172251881.52,13124.48,13253.65,14204.11,326383637.98,0.0,0.01,326383637.98,14204.11,326383637.98,18066.09,12276.99,11163.65,517106167.48,0.0,0.0,517106167.48,11163.65,133.48,0.0,0.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 0.01},-73156.67,11164.67,5.4,-12109.19,294.45,8.0,-10484.28,583.89,8.0,-241151353.94,14294578.59,8.0,-15520.33,459.84,8.0,-0.0,0.0,8.0,13124.03,13124.03,13124.03,172240291.21,0.0,0.04,172240291.21,13124.03,13253.21,14203.6,326361441.07,0.0,0.06,326361441.08,14203.6,326361441.08,18065.48,12276.56,11163.3,517086126.44,0.0,0.02,517086126.44,11163.3,1334.69,0.04,0.1,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 0.1},-73156.64,11163.11,6.0,-12105.75,294.55,7.0,-10479.13,584.57,7.0,-241043459.64,14294944.88,7.0,-15516.85,459.96,7.0,-0.0,0.0,7.0,13119.62,13119.62,13119.62,172124409.58,0.13,0.37,172124409.71,13119.62,13248.79,14198.54,326139528.45,0.35,0.56,326139528.8,14198.54,326139528.8,18059.33,12272.29,11159.79,516885797.1,0.21,0.19,516885797.12,11159.79,13340.93,0.37,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 1.0},-73157.99,11160.94,5.2,-12072.08,295.21,6.0,-10434.09,587.57,6.0,-239988194.65,14295876.44,6.0,-15482.77,460.95,6.0,0.0,0.0,6.0,13075.87,13075.87,13075.87,170978491.7,12.02,3.47,170978503.72,13075.87,13205.05,14148.3,323939579.78,32.67,5.45,323939612.45,14148.31,323939612.45,17998.32,12229.73,11124.98,514897645.87,18.62,1.72,514897646.54,11124.97,125660.11,3.49,0.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 10.0},-73131.52,11064.24,3.6,-11753.26,295.42,5.0,-10116.8,593.32,5.0,-230046048.19,14187347.8,5.0,-15158.04,467.01,5.0,0.04,0.01,5.0,12659.96,12659.96,12659.96,160274663.15,1306.54,36.15,160275969.68,12660.01,12789.13,13669.66,303409410.6,3442.61,55.96,303412853.21,13670.01,303412853.21,17418.72,11825.71,10795.82,496401066.93,1886.88,17.62,496400915.87,10795.54,1192360.7,34.22,0.1,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 100.0},-73368.08,10815.37,5.8,-9730.22,303.56,4.0,-8087.24,512.55,4.0,-173015358.32,14600107.31,4.0,-13138.55,551.47,4.0,0.28,0.02,4.0,9946.46,9946.46,9946.46,98932051.36,29137.25,170.7,98961188.62,9947.92,10075.63,10634.74,191000426.31,104742.39,308.42,191105168.7,10649.46,191105168.7,13823.13,9459.5,8826.26,397390555.52,59133.66,98.07,397376152.93,8814.43,4481489.73,161.81,0.1,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 1000.0},-74268.54,12685.81,6.2,-7478.16,393.31,3.0,-5826.13,300.95,3.0,-118868211.19,18844036.63,3.0,-10859.92,858.5,3.0,0.51,0.05,3.0,5527.43,5527.43,5527.43,30552488.75,106502.6,326.35,30658991.35,5537.06,5656.6,5952.76,75014216.46,1611704.91,1166.77,76625921.37,6289.03,76625921.37,8748.45,6558.74,6291.18,265555641.63,1397724.77,500.36,265407798.55,6088.85,5230078.23,300.9,0.1,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 10000.0},-74148.18,14777.75,6.8,-6978.15,456.04,1.0,-5299.02,306.74,1.0,-106270129.19,20085647.58,1.0,-10254.07,969.56,1.0,0.56,0.07,1.0,2098.06,2098.06,2098.06,4401870.17,879100.52,937.6,5280970.69,2298.04,2227.23,3538.56,32540134.4,8547104.77,2753.51,41087239.17,4997.15,41087239.17,6375.94,5251.62,4474.23,121216543.34,5944752.1,982.48,120749992.91,4014.44,8523111.91,659.26,0.1,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
lalonde_psid,standardization,Standardized_SVM_rbf,{'svm__C': 100000.0},-72662.1,16073.04,4.6,-7169.52,483.82,2.0,-5497.03,345.41,2.0,-109095361.73,20309851.39,2.0,-10390.96,965.84,2.0,0.55,0.07,2.0,2011.73,618.71,618.71,382802.02,5292910.81,2300.63,5675712.83,2382.38,747.88,3779.74,29095370.1,33348371.62,5333.64,62443741.72,7093.45,62443741.72,7839.53,5341.91,3848.24,73450921.24,33896489.1,2213.73,81718586.77,3482.33,14837703.09,992.7,0.11,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
